,datetime,open,high,low,close,volume,adj_close
2020-01-21 16:00:00,1579615200000,168.88,168.92,168.09,168.24,7205.19039,168.24
2020-01-21 17:00:00,1579618800000,168.25,169.05,167.88,168.1,8970.20405,168.1
2020-01-21 18:00:00,1579622400000,168.09,168.48,166.75,167.65,22621.85164,167.65
2020-01-21 19:00:00,1579626000000,167.66,167.93,167.24,167.71,8649.28443,167.71
2020-01-21 20:00:00,1579629600000,167.68,167.81,166.35,167.06,5755.78474,167.06
2020-01-21 21:00:00,1579633200000,167.05,167.45,164.8,165.12,21078.59424,165.12
2020-01-21 22:00:00,1579636800000,165.13,168.52,165.12,168.32,28342.58519,168.32
2020-01-21 23:00:00,1579640400000,168.33,170.32,168.33,169.14,24008.22847,169.14
2020-01-22 00:00:00,1579644000000,169.14,169.53,168.23,169.36,5352.14695,169.36
2020-01-22 01:00:00,1579647600000,169.36,169.85,168.83,169.49,8267.93898,169.49
2020-01-22 02:00:00,1579651200000,169.48,170.05,169.3,169.71,9174.59597,169.71
2020-01-22 03:00:00,1579654800000,169.71,169.75,168.75,169.09,8088.81975,169.09
2020-01-22 04:00:00,1579658400000,169.09,169.44,167.79,168.57,11284.64838,168.57
2020-01-22 05:00:00,1579662000000,168.56,169.46,168.23,168.69,7375.89394,168.69
2020-01-22 06:00:00,1579665600000,168.69,169.58,168.62,169.45,6011.34825,169.45
2020-01-22 07:00:00,1579669200000,169.44,169.47,168.84,168.96,6703.36893,168.96
2020-01-22 08:00:00,1579672800000,168.96,170.0,168.89,169.85,11666.48498,169.85
2020-01-22 09:00:00,1579676400000,169.85,171.47,168.96,169.2,47741.82397,169.2
2020-01-22 10:00:00,1579680000000,169.25,169.55,167.51,168.44,36850.25678,168.44
2020-01-22 11:00:00,1579683600000,168.46,169.12,167.91,168.99,13076.1728,168.99
2020-01-22 12:00:00,1579687200000,168.98,169.02,168.05,168.35,6900.86728,168.35
2020-01-22 13:00:00,1579690800000,168.36,168.45,167.31,168.0,12013.79072,168.0
2020-01-22 14:00:00,1579694400000,168.0,168.31,167.45,168.01,7136.83658,168.01
2020-01-22 15:00:00,1579698000000,168.01,168.02,166.03,166.43,16562.25189,166.43
2020-01-22 16:00:00,1579701600000,166.42,167.34,166.07,166.95,10664.2134,166.95
2020-01-22 17:00:00,1579705200000,166.92,167.91,166.72,167.42,7431.21739,167.42
2020-01-22 18:00:00,1579708800000,167.43,169.04,166.62,168.42,18784.9109,168.42
2020-01-22 19:00:00,1579712400000,168.4,168.88,167.59,168.36,6847.7147,168.36
2020-01-22 20:00:00,1579716000000,168.38,168.4,167.57,168.0,4515.96194,168.0
2020-01-22 21:00:00,1579719600000,167.99,168.29,167.32,168.0,6615.11272,168.0
2020-01-22 22:00:00,1579723200000,167.97,168.21,167.51,168.16,4455.61416,168.16
2020-01-22 23:00:00,1579726800000,168.16,168.23,167.76,167.91,2935.28651,167.91
2020-01-23 00:00:00,1579730400000,167.91,168.08,167.5,167.57,1979.17975,167.57
2020-01-23 01:00:00,1579734000000,167.56,168.22,167.5,168.07,7424.53117,168.07
2020-01-23 02:00:00,1579737600000,168.07,168.2,166.78,167.16,10752.4162,167.16
2020-01-23 03:00:00,1579741200000,167.21,167.45,164.72,164.92,24532.14593,164.92
2020-01-23 04:00:00,1579744800000,164.89,165.96,164.18,165.89,17920.45351,165.89
2020-01-23 05:00:00,1579748400000,165.91,166.14,165.4,165.44,15585.25543,165.44
2020-01-23 06:00:00,1579752000000,165.44,165.57,164.24,164.73,14830.80311,164.73
2020-01-23 07:00:00,1579755600000,164.72,164.73,162.71,163.97,29221.98591,163.97
2020-01-23 08:00:00,1579759200000,163.98,164.23,163.25,163.88,10065.62118,163.88
2020-01-23 09:00:00,1579762800000,163.89,165.31,163.35,164.88,17002.31759,164.88
2020-01-23 10:00:00,1579766400000,164.86,165.69,163.71,163.71,17155.65094,163.71
2020-01-23 11:00:00,1579770000000,163.71,163.9,163.0,163.48,19506.56137,163.48
2020-01-23 12:00:00,1579773600000,163.47,163.9,162.5,163.57,14254.17272,163.57
2020-01-23 13:00:00,1579777200000,163.57,163.57,162.59,162.7,11851.88862,162.7
2020-01-23 14:00:00,1579780800000,162.7,163.31,161.73,162.78,19007.63109,162.78
2020-01-23 15:00:00,1579784400000,162.77,162.78,161.08,161.61,17199.3251,161.61
2020-01-23 16:00:00,1579788000000,161.62,162.43,161.22,162.2,13446.35058,162.2
2020-01-23 17:00:00,1579791600000,162.2,163.9,161.98,163.15,14599.07101,163.15
2020-01-23 18:00:00,1579795200000,163.17,163.45,161.95,162.38,10950.00177,162.38
2020-01-23 19:00:00,1579798800000,162.37,163.47,161.2,161.74,11670.73364,161.74
2020-01-23 20:00:00,1579802400000,161.74,161.81,159.21,159.8,36873.66596,159.8
2020-01-23 21:00:00,1579806000000,159.79,160.91,159.45,160.63,8515.40484,160.63
2020-01-23 22:00:00,1579809600000,160.62,161.23,159.85,161.14,8510.53547,161.14
2020-01-23 23:00:00,1579813200000,161.07,163.28,160.94,162.51,14219.56328,162.51
2020-01-24 00:00:00,1579816800000,162.47,163.46,162.44,163.0,5517.24041,163.0
2020-01-24 01:00:00,1579820400000,163.01,163.22,161.74,162.81,10225.55419,162.81
2020-01-24 02:00:00,1579824000000,162.85,163.41,162.08,163.07,10385.48234,163.07
2020-01-24 03:00:00,1579827600000,163.07,163.42,161.33,161.36,16272.71618,161.36
2020-01-24 04:00:00,1579831200000,161.37,161.66,157.5,158.63,34607.59354,158.63
2020-01-24 05:00:00,1579834800000,158.64,159.88,158.28,158.99,11297.9605,158.99
2020-01-24 06:00:00,1579838400000,158.99,159.79,158.25,158.31,13151.99393,158.31
2020-01-24 07:00:00,1579842000000,158.31,159.59,158.29,159.41,9161.56945,159.41
2020-01-24 08:00:00,1579845600000,159.44,159.98,158.7,159.54,10456.77467,159.54
2020-01-24 09:00:00,1579849200000,159.53,159.84,158.45,159.25,10476.73612,159.25
2020-01-24 10:00:00,1579852800000,159.24,159.29,158.47,158.89,8896.55579,158.89
2020-01-24 11:00:00,1579856400000,158.89,159.14,155.73,156.14,40827.37679,156.14
2020-01-24 12:00:00,1579860000000,156.14,157.62,155.82,156.35,20072.29845,156.35
2020-01-24 13:00:00,1579863600000,156.36,161.02,155.55,160.63,42122.89274,160.63
2020-01-24 14:00:00,1579867200000,160.7,162.0,160.0,161.36,30145.13161,161.36
2020-01-24 15:00:00,1579870800000,161.36,161.96,160.0,161.73,18546.96954,161.73
2020-01-24 16:00:00,1579874400000,161.75,163.32,161.08,162.04,28046.45968,162.04
2020-01-24 17:00:00,1579878000000,162.07,162.95,161.21,162.62,20912.26593,162.62
2020-01-24 18:00:00,1579881600000,162.67,163.19,160.92,160.92,16777.839,160.92
2020-01-24 19:00:00,1579885200000,160.92,161.58,160.6,161.18,6921.86368,161.18
2020-01-24 20:00:00,1579888800000,161.17,162.5,161.15,161.77,14219.3967,161.77
2020-01-24 21:00:00,1579892400000,161.72,164.45,161.56,163.71,29294.20035,163.71
2020-01-24 22:00:00,1579896000000,163.7,164.37,162.59,163.35,12491.40754,163.35
2020-01-24 23:00:00,1579899600000,163.32,163.76,163.06,163.27,3981.63606,163.27
2020-01-25 00:00:00,1579903200000,163.25,163.38,162.0,163.07,11657.87288,163.07
2020-01-25 01:00:00,1579906800000,163.06,164.01,162.1,162.54,9288.20555,162.54
2020-01-25 02:00:00,1579910400000,162.51,162.58,158.02,158.63,40896.67428,158.63
2020-01-25 03:00:00,1579914000000,158.55,159.32,157.61,158.49,18874.47444,158.49
2020-01-25 04:00:00,1579917600000,158.58,159.47,158.3,159.24,5915.70171,159.24
2020-01-25 05:00:00,1579921200000,159.24,159.85,158.66,159.05,4150.93225,159.05
2020-01-25 06:00:00,1579924800000,159.0,160.61,158.65,159.42,6051.25171,159.42
2020-01-25 07:00:00,1579928400000,159.41,159.96,158.69,159.63,6419.2367,159.63
2020-01-25 08:00:00,1579932000000,159.64,160.22,159.35,159.42,5634.35544,159.42
2020-01-25 09:00:00,1579935600000,159.4,160.19,159.27,159.53,6234.67582,159.53
2020-01-25 10:00:00,1579939200000,159.53,161.52,159.36,161.22,16420.85998,161.22
2020-01-25 11:00:00,1579942800000,161.25,161.44,160.07,160.48,8741.64687,160.48
2020-01-25 12:00:00,1579946400000,160.49,160.9,158.8,159.45,11129.61488,159.45
2020-01-25 13:00:00,1579950000000,159.48,159.85,158.81,159.29,7330.02858,159.29
2020-01-25 14:00:00,1579953600000,159.3,159.77,158.78,158.83,5363.40148,158.83
2020-01-25 15:00:00,1579957200000,158.83,160.91,158.7,160.06,10134.1639,160.06
2020-01-25 16:00:00,1579960800000,160.12,161.0,160.0,160.01,5601.61484,160.01
2020-01-25 17:00:00,1579964400000,160.0,160.65,159.61,160.41,3916.49583,160.41
2020-01-25 18:00:00,1579968000000,160.43,161.6,160.0,161.04,10853.61254,161.04
2020-01-25 19:00:00,1579971600000,161.06,161.35,160.27,160.39,4774.52795,160.39
2020-01-25 20:00:00,1579975200000,160.39,160.96,159.95,160.6,2329.17731,160.6
2020-01-25 21:00:00,1579978800000,160.63,161.32,160.57,161.0,6817.20991,161.0
2020-01-25 22:00:00,1579982400000,161.0,161.29,160.72,161.19,5834.25026,161.19
2020-01-25 23:00:00,1579986000000,161.2,162.3,161.04,161.58,8882.22496,161.58
2020-01-26 00:00:00,1579989600000,161.61,162.79,161.0,161.1,9319.91668,161.1
2020-01-26 01:00:00,1579993200000,161.12,161.87,160.14,160.35,8295.60365,160.35
2020-01-26 02:00:00,1579996800000,160.36,160.55,159.41,160.12,10695.39271,160.12
2020-01-26 03:00:00,1580000400000,160.12,161.04,159.84,160.28,4942.68629,160.28
2020-01-26 04:00:00,1580004000000,160.28,160.29,159.61,159.64,4127.4248,159.64
2020-01-26 05:00:00,1580007600000,159.67,161.78,159.6,161.22,9505.92065,161.22
2020-01-26 06:00:00,1580011200000,161.22,161.22,160.46,160.86,4779.851,160.86
2020-01-26 07:00:00,1580014800000,160.87,161.69,160.76,161.0,4410.32714,161.0
2020-01-26 08:00:00,1580018400000,161.0,161.4,160.59,160.81,4986.46777,160.81
2020-01-26 09:00:00,1580022000000,160.82,161.38,160.61,161.23,3048.43461,161.23
2020-01-26 10:00:00,1580025600000,161.24,163.63,160.87,162.41,27876.63242,162.41
2020-01-26 11:00:00,1580029200000,162.4,163.0,161.8,162.37,7974.12981,162.37
2020-01-26 12:00:00,1580032800000,162.35,163.24,162.02,162.87,9591.06755,162.87
2020-01-26 13:00:00,1580036400000,162.86,163.45,162.54,163.14,11294.47941,163.14
2020-01-26 14:00:00,1580040000000,163.17,164.1,162.89,163.54,14448.74044,163.54
2020-01-26 15:00:00,1580043600000,163.57,163.94,162.78,163.31,9757.96616,163.31
2020-01-26 16:00:00,1580047200000,163.32,163.67,162.96,163.32,5727.13404,163.32
2020-01-26 17:00:00,1580050800000,163.31,164.0,162.96,163.37,6583.42992,163.37
2020-01-26 18:00:00,1580054400000,163.35,164.75,163.19,164.74,19525.95872,164.74
2020-01-26 19:00:00,1580058000000,164.74,167.05,164.5,166.44,28669.94959,166.44
2020-01-26 20:00:00,1580061600000,166.42,167.0,165.88,166.36,13140.27064,166.36
2020-01-26 21:00:00,1580065200000,166.4,166.5,165.8,166.18,9488.54302,166.18
2020-01-26 22:00:00,1580068800000,166.12,167.7,166.0,166.56,14758.82755,166.56
2020-01-26 23:00:00,1580072400000,166.57,167.7,166.51,167.22,6746.85793,167.22
2020-01-27 00:00:00,1580076000000,167.23,167.82,166.56,167.04,9306.8584,167.04
2020-01-27 01:00:00,1580079600000,167.05,168.08,166.91,167.86,10195.20701,167.86
2020-01-27 02:00:00,1580083200000,167.91,169.75,167.85,168.46,22549.31841,168.46
2020-01-27 03:00:00,1580086800000,168.45,169.54,168.17,168.26,10633.15336,168.26
2020-01-27 04:00:00,1580090400000,168.25,168.41,167.43,167.68,9836.92076,167.68
2020-01-27 05:00:00,1580094000000,167.68,167.95,167.38,167.7,8687.42047,167.7
2020-01-27 06:00:00,1580097600000,167.69,168.67,166.44,166.99,20449.12793,166.99
2020-01-27 07:00:00,1580101200000,166.99,167.6,166.39,167.1,8662.00235,167.1
2020-01-27 08:00:00,1580104800000,167.12,167.87,166.87,167.4,8080.63788,167.4
2020-01-27 09:00:00,1580108400000,167.39,167.59,167.03,167.32,6528.28513,167.32
2020-01-27 10:00:00,1580112000000,167.32,167.35,165.22,165.86,22098.27797,165.86
2020-01-27 11:00:00,1580115600000,165.82,166.71,165.37,166.5,9335.12997,166.5
2020-01-27 12:00:00,1580119200000,166.51,167.41,165.76,165.94,11596.14998,165.94
2020-01-27 13:00:00,1580122800000,165.99,168.9,165.8,168.6,22909.39727,168.6
2020-01-27 14:00:00,1580126400000,168.57,170.07,168.16,169.55,26134.13405,169.55
2020-01-27 15:00:00,1580130000000,169.58,170.9,168.76,169.1,21697.22355,169.1
2020-01-27 16:00:00,1580133600000,169.1,170.1,168.76,170.07,12920.67882,170.07
2020-01-27 17:00:00,1580137200000,170.06,170.78,169.53,170.03,16165.06544,170.03
2020-01-27 18:00:00,1580140800000,170.01,171.2,169.09,170.3,20596.94466,170.3
2020-01-27 19:00:00,1580144400000,170.3,171.24,169.42,169.7,13702.76996,169.7
2020-01-27 20:00:00,1580148000000,169.7,171.27,169.16,171.27,13803.57998,171.27
2020-01-27 21:00:00,1580151600000,171.25,172.56,170.26,171.2,35922.69229,171.2
2020-01-27 22:00:00,1580155200000,171.2,172.0,171.0,171.97,11944.18314,171.97
2020-01-27 23:00:00,1580158800000,171.99,172.04,170.64,171.59,12770.04315,171.59
2020-01-28 00:00:00,1580162400000,171.58,171.66,169.63,170.2,9153.37013,170.2
2020-01-28 01:00:00,1580166000000,170.2,170.85,169.88,170.08,9718.31252,170.08
2020-01-28 02:00:00,1580169600000,170.04,172.75,170.03,171.44,22419.0878,171.44
2020-01-28 03:00:00,1580173200000,171.44,174.0,171.44,173.41,30317.78399,173.41
2020-01-28 04:00:00,1580176800000,173.43,173.56,172.66,173.26,12813.64597,173.26
2020-01-28 05:00:00,1580180400000,173.26,173.31,172.1,173.12,10792.14222,173.12
2020-01-28 06:00:00,1580184000000,173.12,173.72,172.26,172.43,18242.83565,172.43
2020-01-28 07:00:00,1580187600000,172.41,172.75,171.22,172.14,15695.92268,172.14
2020-01-28 08:00:00,1580191200000,172.1,172.46,170.65,171.54,16541.23092,171.54
2020-01-28 09:00:00,1580194800000,171.55,172.98,171.24,172.0,24513.95345,172.0
2020-01-28 10:00:00,1580198400000,171.98,171.98,170.83,171.0,15399.47185,171.0
2020-01-28 11:00:00,1580202000000,171.03,171.49,170.54,170.7,13056.51904,170.7
2020-01-28 12:00:00,1580205600000,170.7,172.21,170.23,171.89,14347.61173,171.89
2020-01-28 13:00:00,1580209200000,171.88,173.13,171.44,171.95,19999.63103,171.95
2020-01-28 14:00:00,1580212800000,171.93,172.08,170.51,171.48,18734.31805,171.48
2020-01-28 15:00:00,1580216400000,171.51,172.57,171.16,172.0,19685.12818,172.0
2020-01-28 16:00:00,1580220000000,172.0,174.55,171.8,172.14,44363.82419,172.14
2020-01-28 17:00:00,1580223600000,172.14,173.06,170.64,172.35,46304.63722,172.35
2020-01-28 18:00:00,1580227200000,172.34,172.96,171.06,171.1,17444.90435,171.1
2020-01-28 19:00:00,1580230800000,171.11,171.53,170.04,171.03,17154.59569,171.03
2020-01-28 20:00:00,1580234400000,171.01,171.7,170.71,170.97,8056.98866,170.97
2020-01-28 21:00:00,1580238000000,170.95,171.86,170.6,171.23,8674.56377,171.23
2020-01-28 22:00:00,1580241600000,171.18,172.75,171.15,172.43,11613.80143,172.43
2020-01-28 23:00:00,1580245200000,172.44,174.01,171.95,171.95,13819.0884,171.95
2020-01-29 00:00:00,1580248800000,171.94,174.29,171.92,173.6,9552.85426,173.6
2020-01-29 01:00:00,1580252400000,173.58,176.2,173.19,175.64,43889.35556,175.64
2020-01-29 02:00:00,1580256000000,175.58,176.99,175.14,175.8,27001.99772,175.8
2020-01-29 03:00:00,1580259600000,175.8,177.56,175.76,176.89,20178.21516,176.89
2020-01-29 04:00:00,1580263200000,176.89,177.37,175.53,175.79,14554.50032,175.79
2020-01-29 05:00:00,1580266800000,175.83,176.8,175.79,176.47,12925.45673,176.47
2020-01-29 06:00:00,1580270400000,176.47,177.15,175.86,176.33,10791.60453,176.33
2020-01-29 07:00:00,1580274000000,176.33,177.06,176.22,176.8,9889.75386,176.8
2020-01-29 08:00:00,1580277600000,176.8,178.45,176.75,177.46,16085.55873,177.46
2020-01-29 09:00:00,1580281200000,177.42,178.3,176.82,178.08,19499.68598,178.08
2020-01-29 10:00:00,1580284800000,178.03,178.35,177.57,178.32,10069.03104,178.32
2020-01-29 11:00:00,1580288400000,178.33,178.35,176.05,176.39,14872.28059,176.39
2020-01-29 12:00:00,1580292000000,176.38,178.14,174.53,177.75,27430.24595,177.75
2020-01-29 13:00:00,1580295600000,177.77,177.92,175.0,176.17,19941.23853,176.17
2020-01-29 14:00:00,1580299200000,176.19,176.34,174.8,175.59,10141.33124,175.59
2020-01-29 15:00:00,1580302800000,175.59,176.54,175.01,175.83,11386.71179,175.83
2020-01-29 16:00:00,1580306400000,175.87,176.53,175.14,176.43,7457.11162,176.43
2020-01-29 17:00:00,1580310000000,176.43,176.49,174.93,175.09,11617.08476,175.09
2020-01-29 18:00:00,1580313600000,175.1,177.13,174.59,176.79,13267.92985,176.79
2020-01-29 19:00:00,1580317200000,176.79,176.9,175.91,176.1,8486.02958,176.1
2020-01-29 20:00:00,1580320800000,176.11,176.69,175.96,176.38,5377.8967,176.38
2020-01-29 21:00:00,1580324400000,176.38,176.92,175.63,176.63,8314.16931,176.63
2020-01-29 22:00:00,1580328000000,176.63,176.83,175.55,176.5,6439.49843,176.5
2020-01-29 23:00:00,1580331600000,176.46,177.24,175.49,176.11,12723.92116,176.11
2020-01-30 00:00:00,1580335200000,176.11,176.37,175.25,175.88,4909.02246,175.88
2020-01-30 01:00:00,1580338800000,175.85,176.11,173.33,173.72,14022.62557,173.72
2020-01-30 02:00:00,1580342400000,173.68,173.98,170.93,173.02,29183.3772,173.02
2020-01-30 03:00:00,1580346000000,173.0,174.0,171.87,173.85,9262.6969,173.85
2020-01-30 04:00:00,1580349600000,173.83,173.83,171.94,172.35,7666.79206,172.35
2020-01-30 05:00:00,1580353200000,172.34,173.49,172.27,173.44,6451.73253,173.44
2020-01-30 06:00:00,1580356800000,173.44,174.6,173.37,174.25,10408.54086,174.25
2020-01-30 07:00:00,1580360400000,174.27,174.5,173.62,173.85,12642.02063,173.85
2020-01-30 08:00:00,1580364000000,173.85,174.35,173.41,174.01,9231.28166,174.01
2020-01-30 09:00:00,1580367600000,174.01,176.55,174.01,176.09,19563.9123,176.09
2020-01-30 10:00:00,1580371200000,176.07,176.8,175.41,175.97,14018.82326,175.97
2020-01-30 11:00:00,1580374800000,175.96,176.63,174.83,175.83,11288.87302,175.83
2020-01-30 12:00:00,1580378400000,175.82,176.09,174.69,174.79,6040.39556,174.79
2020-01-30 13:00:00,1580382000000,174.78,175.45,174.3,175.27,8580.66868,175.27
2020-01-30 14:00:00,1580385600000,175.28,176.82,175.04,176.41,15939.06227,176.41
2020-01-30 15:00:00,1580389200000,176.41,177.66,175.94,177.08,15959.75108,177.08
2020-01-30 16:00:00,1580392800000,177.12,177.65,175.34,175.73,20915.52668,175.73
2020-01-30 17:00:00,1580396400000,175.75,177.64,175.55,177.63,15319.44322,177.63
2020-01-30 18:00:00,1580400000000,177.62,180.37,175.0,177.73,77546.37491,177.73
2020-01-30 19:00:00,1580403600000,177.75,180.45,177.74,179.58,41948.10765,179.58
2020-01-30 20:00:00,1580407200000,179.58,181.34,179.56,181.09,29467.46155,181.09
2020-01-30 21:00:00,1580410800000,181.1,182.24,180.34,181.5,21621.91784,181.5
2020-01-30 22:00:00,1580414400000,181.49,185.52,181.49,184.73,41626.25641,184.73
2020-01-30 23:00:00,1580418000000,184.73,185.3,183.33,185.16,14939.49321,185.16
2020-01-31 00:00:00,1580421600000,185.2,186.7,184.0,186.66,13712.49341,186.66
2020-01-31 01:00:00,1580425200000,186.67,187.0,182.97,184.69,24386.65801,184.69
2020-01-31 02:00:00,1580428800000,184.71,185.82,183.71,184.08,13526.16409,184.08
2020-01-31 03:00:00,1580432400000,184.09,185.1,183.2,183.99,13467.63477,183.99
2020-01-31 04:00:00,1580436000000,183.95,184.03,181.65,183.2,18210.03776,183.2
2020-01-31 05:00:00,1580439600000,183.22,184.31,183.07,183.42,13358.3441,183.42
2020-01-31 06:00:00,1580443200000,183.42,183.67,181.7,182.29,15827.6395,182.29
2020-01-31 07:00:00,1580446800000,182.27,182.73,180.52,181.26,18830.2647,181.26
2020-01-31 08:00:00,1580450400000,181.24,183.51,180.86,183.22,12884.39216,183.22
2020-01-31 09:00:00,1580454000000,183.16,183.26,181.78,182.48,9898.24691,182.48
2020-01-31 10:00:00,1580457600000,182.47,183.15,181.33,182.75,10769.06119,182.75
2020-01-31 11:00:00,1580461200000,182.74,183.58,181.95,182.21,12933.95153,182.21
2020-01-31 12:00:00,1580464800000,182.21,182.69,180.25,181.62,24593.03829,181.62
2020-01-31 13:00:00,1580468400000,181.62,181.62,180.44,180.9,14607.79198,180.9
2020-01-31 14:00:00,1580472000000,180.86,180.88,176.5,178.01,50417.38271,178.01
2020-01-31 15:00:00,1580475600000,178.01,178.87,175.22,178.23,34355.5666,178.23
2020-01-31 16:00:00,1580479200000,178.28,178.95,176.36,177.93,16454.06275,177.93
2020-01-31 17:00:00,1580482800000,177.9,180.05,177.73,180.04,16194.46569,180.04
2020-01-31 18:00:00,1580486400000,180.01,180.63,177.53,178.48,22298.20605,178.48
2020-01-31 19:00:00,1580490000000,178.49,178.97,177.9,178.43,10234.72677,178.43
2020-01-31 20:00:00,1580493600000,178.42,179.49,178.27,179.47,8830.98685,179.47
2020-01-31 21:00:00,1580497200000,179.47,179.95,179.05,179.41,8042.88543,179.41
2020-01-31 22:00:00,1580500800000,179.41,180.91,179.21,180.5,14070.27204,180.5
2020-01-31 23:00:00,1580504400000,180.49,181.2,180.15,180.95,6823.9472,180.95
2020-02-01 00:00:00,1580508000000,181.01,182.44,180.68,181.88,8290.36991,181.88
